trade_date,open,close,high,low,vol,amount,pct_chg,turnover
2025-12-29,96.49,96.69,99.39,96.44,32251687.0,3168899243.6,3.7558,0.88
2025-12-30,96.94,97.19,98.04,96.54,14917046.0,1457579712.75,0.5171,0.4
2025-12-31,97.19,94.94,97.94,94.44,14425437.0,1379209069.15,-2.3151,0.39
2026-01-02,95.59,98.34,98.74,93.74,16921910.0,1656615825.55,3.5812,0.46
2026-01-05,97.89,95.39,97.89,95.39,24938193.0,2407894350.75,-2.9998,0.68
2026-01-06,97.09,98.79,99.19,95.89,31538952.0,3106830559.15,3.5643,0.86
2026-01-07,98.79,94.89,99.34,94.34,38683971.0,3705520849.05,-3.9478,1.05
2026-01-08,94.89,94.24,94.89,93.39,16012272.0,1510135722.1,-0.685,0.43
2026-01-09,94.09,94.14,95.34,93.99,13612861.0,1290146230.65,-0.1061,0.37
2026-01-12,95.79,95.29,95.79,93.59,15335541.0,1458797464.65,1.2216,0.42
2026-01-13,98.19,96.84,99.89,96.29,39644118.0,3913090569.35,1.6266,1.08
2026-01-14,97.59,97.19,98.99,96.54,20475885.0,2008489638.25,0.3614,0.56
2026-01-15,97.59,98.69,99.69,97.19,22153310.0,2200796250.25,1.5434,0.6
2026-01-16,100.59,98.79,101.19,98.54,20613930.0,2062896711.45,0.1013,0.56
2026-01-19,100.09,100.29,101.39,98.99,17793976.0,1791524129.3,1.5184,0.48
2026-01-20,100.39,96.59,100.59,96.59,25116282.0,2456591848.3,-3.6893,0.68
2026-01-21,96.44,98.64,99.14,96.09,19217521.0,1892773246.15,2.1224,0.52
2026-01-22,99.09,99.34,99.79,97.94,18458280.0,1829910502.75,0.7097,0.5
2026-01-23,99.59,99.19,99.79,98.14,13763088.0,1368925610.15,-0.151,0.37
2026-01-26,99.49,98.09,99.49,97.19,14820339.0,1457032149.8,-1.109,0.4
2026-01-27,99.09,97.89,99.09,97.69,18089989.0,1783507683.05,-0.2039,0.49
2026-01-28,98.94,102.39,102.49,96.94,38370529.0,3870483905.9,4.597,1.04
2026-01-29,102.59,101.39,102.59,100.19,35342444.0,3588594895.1,-0.9767,0.96
2026-01-30,101.39,97.34,101.39,96.99,28686462.0,2823757313.05,-3.9945,0.78
2026-02-02,96.04,90.59,96.04,88.99,64818398.0,5925113990.65,-6.9345,1.76
2026-02-03,90.69,89.59,91.29,88.49,35262554.0,3169695606.3,-1.1039,0.96
2026-02-04,88.49,89.59,91.14,88.09,26973989.0,2425330578.2,0.0,0.73
2026-02-05,88.79,90.84,92.34,88.44,31958133.0,2905373970.73,1.3952,0.87
2026-02-06,89.39,91.89,93.74,89.39,28762257.0,2655259741.8,1.1559,0.78
2026-02-09,93.49,93.14,94.04,92.94,15298976.0,1436572429.4,1.3603,0.42
2026-02-10,94.19,95.39,96.89,93.74,24228243.0,2325425832.55,2.4157,0.66
2026-02-11,96.59,98.74,99.99,95.64,25412402.0,2517760123.1,3.5119,0.69
2026-02-12,99.59,98.14,99.59,97.94,14838306.0,1467384738.84,-0.6077,0.4
2026-02-13,96.04,97.34,98.29,95.94,13394550.0,1309246503.7,-0.8152,0.36
2026-02-16,96.59,97.39,97.49,95.24,8734638.0,846171249.87,0.0514,0.24
2026-02-20,97.24,95.04,97.59,94.89,14041718.0,1351402652.29,-2.413,0.38
2026-02-23,95.84,99.69,99.99,95.84,23088416.0,2298336868.35,4.8927,0.63
2026-02-24,98.64,98.94,99.19,96.99,18072462.0,1787456679.9,-0.7523,0.49
2026-02-25,98.94,98.34,100.69,97.84,19338320.0,1919197592.4,-0.6064,0.53
2026-02-26,99.24,94.54,99.24,94.34,20402444.0,1960741810.58,-3.8641,0.55
2026-02-27,94.49,94.54,95.29,93.19,21042119.0,1994304263.65,0.0,0.57
2026-03-02,92.59,98.69,99.49,91.69,51441329.0,5039292121.53,4.3897,1.4
2026-03-03,99.59,95.79,100.29,94.99,36339812.0,3520721721.95,-2.9385,0.99
2026-03-04,94.14,94.64,95.29,92.29,39344356.0,3702765366.78,-1.2005,1.07
2026-03-05,96.09,92.19,96.79,90.49,37866097.0,3539718889.63,-2.5888,1.03
2026-03-06,92.59,94.29,94.29,90.79,59157310.0,5528932240.61,2.2779,1.61
2026-03-09,89.99,97.64,97.89,89.99,54953394.0,5271088473.3,3.5529,1.49
2026-03-10,98.44,96.54,98.49,95.24,29806454.0,2883973174.03,-1.1266,0.81
