trade_date,open,close,high,low,vol,amount,pct_chg,turnover
2025-09-22,69.75,73.35,74.05,69.05,136569630.0,9878453943.5,5.1613,2.28
2025-09-23,74.05,72.6,74.7,70.25,135366490.0,9766187429.8,-1.0225,2.26
2025-09-24,72.8,76.75,78.25,72.15,150321829.0,11402208955.7,5.7163,2.51
2025-09-25,77.2,76.8,78.8,75.2,114883313.0,8861911614.95,0.0651,1.91
2025-09-26,75.9,72.95,77.8,72.2,141599380.0,10641068508.85,-5.013,2.36
2025-09-29,74.0,76.5,76.5,73.1,106533474.0,7973807065.65,4.8663,1.78
2025-09-30,77.5,79.55,79.95,77.5,115419312.0,9114340568.6,3.9869,1.92
2025-10-02,80.15,89.65,90.35,80.1,67389636.0,5840577417.9,12.6964,1.12
2025-10-03,90.35,90.9,91.35,88.65,34462352.0,3102587937.5,1.3943,0.57
2025-10-06,90.5,91.05,92.8,87.4,43900768.0,3953173088.1,0.165,0.73
2025-10-08,91.0,89.5,91.5,87.7,38845844.0,3468659227.95,-1.7024,0.65
2025-10-09,88.4,83.5,93.5,82.5,303809230.0,26499269878.05,-6.7039,5.06
2025-10-10,81.95,77.55,82.65,76.65,203174461.0,16039839476.8,-7.1257,3.39
2025-10-13,75.5,80.15,81.4,75.5,265993481.0,21053000125.19,3.3527,4.43
2025-10-14,81.8,73.35,81.85,72.1,210423170.0,15877622091.25,-8.4841,3.51
2025-10-15,74.2,76.0,76.15,71.5,135742186.0,10055792360.55,3.6128,2.26
2025-10-16,76.0,73.9,76.2,72.6,89385266.0,6646206862.36,-2.7632,1.49
2025-10-17,73.65,69.1,74.1,68.35,166659866.0,11670648306.45,-6.4953,2.78
2025-10-20,71.6,71.8,72.75,70.2,85998261.0,6154771202.8,3.9074,1.43
2025-10-21,73.3,74.05,76.4,72.85,121886166.0,9150416914.2,3.1337,2.03
2025-10-22,73.85,74.85,75.9,72.5,82298535.0,6133300353.35,1.0804,1.37
2025-10-23,74.5,74.05,75.0,71.85,91305190.0,6709750973.75,-1.0688,1.52
2025-10-24,75.7,80.0,80.05,75.7,154628465.0,12097320317.99,8.0351,2.58
2025-10-27,82.95,82.8,83.8,80.8,143794946.0,11878770764.15,3.5,2.4
2025-10-28,82.8,80.1,85.5,80.05,124471245.0,10274836310.8,-3.2609,2.07
2025-10-30,81.95,79.2,82.4,77.3,141883664.0,11245295756.5,-1.1236,2.36
2025-10-31,79.2,75.0,79.2,74.6,108145564.0,8204539498.7,-5.303,1.8
2025-11-03,74.2,72.85,75.2,71.3,95882523.0,6944375404.3,-2.8667,1.6
2025-11-04,73.6,71.85,75.45,71.65,74920975.0,5499102985.7,-1.3727,1.25
2025-11-05,70.0,71.7,72.35,69.35,76003489.0,5361959810.8,-0.2088,1.27
2025-11-06,73.55,76.95,77.75,72.85,118576840.0,8930186892.95,7.3222,1.98
2025-11-07,75.75,75.45,77.95,74.7,58051968.0,4413125308.8,-1.9493,0.97
2025-11-10,76.0,74.7,76.7,72.5,74373722.0,5495250755.4,-0.994,1.24
2025-11-11,75.45,72.65,75.6,71.55,70851474.0,5177861386.25,-2.7443,1.18
2025-11-12,72.5,73.25,73.55,70.7,66485006.0,4797348967.25,0.8259,1.11
2025-11-13,72.85,75.6,75.6,71.7,88521178.0,6548446640.05,3.2082,1.48
2025-11-14,74.25,73.5,77.25,73.2,93053916.0,6999751274.55,-2.7778,1.55
2025-11-17,73.8,72.95,75.65,72.8,60837818.0,4507146855.0,-0.7483,1.01
2025-11-18,72.65,74.0,75.65,72.2,69119836.0,5140533578.4,1.4393,1.15
2025-11-19,74.6,73.0,74.75,72.05,49252284.0,3600236181.05,-1.3514,0.82
2025-11-20,74.6,73.5,75.25,72.3,59009341.0,4345727602.85,0.6849,0.98
2025-11-21,71.1,68.8,71.95,68.6,107859632.0,7538430313.25,-6.3946,1.8
2025-11-24,69.05,68.05,69.55,63.7,146771590.0,9721540241.04,-1.0901,2.45
2025-11-25,68.9,67.95,70.25,66.9,77251132.0,5306909261.15,-0.147,1.29
2025-11-26,67.8,68.85,69.95,66.9,48414677.0,3324895741.75,1.3245,0.81
2025-11-27,69.15,68.35,71.8,68.15,67041842.0,4692901086.65,-0.7262,1.12
2025-11-28,69.6,68.8,69.6,67.9,34635482.0,2380158686.0,0.6584,0.58
2025-12-01,68.9,69.45,69.95,67.85,36618423.0,2532143772.95,0.9448,0.61
2025-12-02,69.35,68.65,69.65,68.05,23942332.0,1643697393.15,-1.1519,0.4
2025-12-03,68.15,67.2,69.25,66.85,35626389.0,2414488068.4,-2.1122,0.59
2025-12-04,67.3,69.8,70.25,66.55,50376074.0,3464806371.05,3.869,0.84
2025-12-05,69.75,69.75,70.9,68.55,45551129.0,3185007812.75,-0.0716,0.76
2025-12-08,70.2,71.8,72.9,70.15,69233641.0,4987910867.7,2.9391,1.15
2025-12-09,70.6,68.85,71.0,68.45,66229434.0,4607931833.35,-4.1086,1.1
2025-12-10,69.3,68.7,69.35,67.2,44357583.0,3008830804.2,-0.2179,0.74
2025-12-11,69.0,67.15,69.25,66.55,49462751.0,3336579001.1,-2.2562,0.82
2025-12-12,67.6,67.7,68.65,65.35,59855565.0,4013006713.3,0.8191,1.0
2025-12-15,68.0,64.7,68.0,64.45,67089126.0,4402278480.6,-4.4313,1.12
2025-12-16,64.5,63.45,65.15,62.0,64784997.0,4081880316.15,-1.932,1.08
2025-12-17,63.05,64.75,65.2,63.05,40298935.0,2593098164.65,2.0489,0.67
2025-12-18,64.0,64.7,65.6,63.65,39415584.0,2550990720.15,-0.0772,0.66
2025-12-19,65.45,65.05,66.15,64.8,39163474.0,2561376268.1,0.541,0.65
2025-12-22,66.0,68.9,70.45,65.95,91315684.0,6275741564.85,5.9185,1.52
2025-12-23,69.5,68.9,70.35,68.3,49966498.0,3462248497.25,0.0,0.83
2025-12-24,70.35,71.05,72.5,70.35,69359801.0,4956364778.58,3.1205,1.16
2025-12-29,71.5,69.55,73.7,69.55,77352135.0,5539644531.11,-2.1112,1.29
2025-12-30,71.5,72.5,73.15,70.45,93554254.0,6743620823.85,4.2416,1.56
2025-12-31,72.9,71.45,73.45,71.2,33185970.0,2398272191.0,-1.4483,0.55
2026-01-02,71.45,75.1,75.4,70.8,40669802.0,3029361268.05,5.1085,0.68
2026-01-05,75.8,76.5,78.3,75.05,129977658.0,9955751451.69,1.8642,2.17
2026-01-06,77.0,75.6,78.9,75.4,100574288.0,7747964894.33,-1.1765,1.68
2026-01-07,76.4,74.7,76.7,73.7,98807996.0,7393201282.1,-1.1905,1.65
2026-01-08,74.6,74.95,77.45,74.1,92810803.0,7054325352.95,0.3347,1.55
2026-01-09,75.5,74.4,76.25,73.5,71074224.0,5292258826.0,-0.7338,1.18
2026-01-12,74.5,75.3,75.5,73.35,64618788.0,4811958827.9,1.2097,1.08
2026-01-13,75.2,74.45,76.15,73.25,69713451.0,5190603701.05,-1.1288,1.16
2026-01-14,74.6,75.95,76.45,74.15,80458547.0,6069374666.9,2.0148,1.34
2026-01-15,75.5,77.35,78.4,74.95,72736228.0,5574170845.0,1.8433,1.21
2026-01-16,78.8,79.2,79.7,77.6,88248919.0,6964284811.0,2.3917,1.47
2026-01-19,79.2,77.0,80.1,77.0,52927092.0,4128915754.6,-2.7778,0.88
2026-01-20,77.4,74.5,77.6,73.75,65838024.0,4930807502.0,-3.2468,1.1
2026-01-21,73.45,77.25,77.75,73.35,75590192.0,5792655804.55,3.6913,1.26
2026-01-22,78.5,77.85,79.45,76.4,50921076.0,3962351190.25,0.7767,0.85
2026-01-23,78.5,78.1,78.55,76.85,36489263.0,2829325430.2,0.3211,0.61
2026-01-26,77.4,75.55,77.45,74.7,53747542.0,4061396346.65,-3.265,0.9
2026-01-27,75.5,76.6,77.15,73.95,60791315.0,4602074537.3,1.3898,1.01
2026-01-28,77.2,79.3,79.9,77.15,98301722.0,7740920348.3,3.5248,1.64
2026-01-29,79.7,77.25,79.8,75.85,74734384.0,5781591339.45,-2.5851,1.25
2026-01-30,76.0,75.4,77.0,74.5,52788932.0,4001555554.05,-2.3948,0.88
